Unnamed: 0,data,len,true,fuzzy,id,single,split,source
2956,"the dominant terrestrial vegetation is tropical moist forest grading to subtropical wet forest , with small areas of dry forest and wet elfin woodland on the summits",26,[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],1161,,dev,short_description
2260,"the nearby city of oaxaca , which is built on a grid pattern , is a good example of spanish colonial town planning",21,[1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],415,,dev,short_description
2662,the <NUM>  year old <NUM>  hectare archaeological site of the sacred city of caral supe is situated on a dry desert terrace overlooking the green valley of the supe river,26,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1269,,dev,short_description
946,"this inland colonial town em entroterra em , now the country s third city , was founded in <NUM>  on the rigorous planning guidelines issued <NUM>  years earlier by the spanish king charles v",30,[0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],863,,dev,short_description
741,"the largest group of religious monuments and megalithic sculptures in south america stands in a wild , spectacular landscape",18,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],744,,dev,short_description
607,"it bears witness to one of the earliest and longest lasting encounters between china and the west , based on the vibrancy of international trade . ",23,[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1110,,dev,short_description
2400,it testifies to his efforts to establish mountain worship as an important part of the unification of the mongol people . ,20,[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1440,,dev,short_description
3767,"the thang long imperial citadel was built in the <NUM> th century by the ly viet dynasty , marking the independence of the dai viet",23,[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],1328,,dev,short_description
2549,"situated in south western norway , north east of bergen , geirangerfjord and n aelig r oslash yfjord , set <NUM>  km from one another , are part of the west norwegian fjord landscape , which stretches from stavanger in the south to andalsnes , <NUM>  km to the north east",38,[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],1195,,dev,short_description
3737,"the major monuments include the registan mosque and madrasas , bibi khanum mosque , the shakhi zinda compound and the gur emir ensemble , as well as ulugh beg s observatory . ",23,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],603,,dev,short_description
1824,the humanist concept of the ideal city came to life here in the neighbourhoods built from <NUM>  onwards by biagio rossetti according to the new principles of perspective,28,[0.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.2],733,,dev,short_description
1901,"the site contains very different types of tombs trenches cut in rock tumuli and some , also carved in rock , in the shape of huts or houses with a wealth of structural details",32,[1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1158,,dev,short_description
2841,"far from being mere wall decorations , the paintings form a systematic covering on all the facades and represent complete cycles of religious themes . their exceptional composition , the elegance of the characters , and the harmony of the colors blend perfectly with the surrounding countryside",42,[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],598,,dev,short_description
142,"the high standard of the tunnels , viaducts and other works has ensured the continuous use of the line up to the present day",23,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],785,,dev,short_description
3338,"the strong strong swiss tectonic arena sardona in the north eastern part of the country covers a mountainous area of <NUM>  , <NUM>  ha which features seven peaks that rise above <NUM>  , <NUM>  m",28,[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],1179,,dev,short_description
2640,"the deep ravines watered by numerous torrents , the glacial lakes and the variety of the vegetation make it a site of spectacular beauty",23,[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],333,,dev,short_description
496,"they represent a tradition initiated by the jesuit peripatetic mission in the <NUM> th and <NUM> th centuries , continued and enriched by the franciscans during the <NUM> th century and still prevailing today",30,[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],971,,dev,short_description
677,it opens a palaeobiological window of great significance to scholarship . ,10,[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.2],1388,,dev,short_description
2250,"the elegance and craftsmanship of the buildings , as well as the lightness of the sculpted reliefs with their mayan mythological themes , attest to the creative genius of this civilization . ",29,[1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],411,,dev,short_description
1074,"this dual influence has enabled the creation of an urban space that is specific to strasbourg , where the perspectives created around the cathedral open to a unified landscape around the rivers and canals . ",33,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],495,,dev,short_description
199,"after being abandoned for nearly a century and suffering severe damage during the napoleonic period , the castle was restored at the end of the <NUM> th century , with the addition of a number of other elements and the landscaping of the surrounding area as a park",45,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],625,,dev,short_description
3949,"the nbsp em tserkvas em nbsp bear testimony to a distinct building tradition rooted in orthodox ecclesiastic design interwoven with elements of local tradition , and symbolic references to their communities rsquo cosmogony . nbsp nbsp the nbsp em tserkva em em s nbsp em are built on a tri partite plan surmounted by open quadrilateral or octagonal domes and cupolas",39,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1424,,dev,short_description
665,"constructed over the course of nine dynasties , these buildings are reflections of different ways of perceiving the centre of heaven and earth and the power of the mountain as a centre for religious devotion",34,[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],1305,,dev,short_description
475,it constitutes an exceptional natural landscape of great beauty with striking colours and shapes,14,[0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.2],1400,,dev,short_description
1847,"the patriarchal basilica , an outstanding building with an exceptional mosaic pavement , played a key role in the evangelization of a large region of central europe . ",25,[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],825,,dev,short_description
3566,"founded by the romans as a thermal spa , bath became an important centre of the wool industry in the middle ages",21,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],428,,dev,short_description
771,"one of the largest protected areas in west africa , this park is characterized by its great plant diversity",18,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],227,,dev,short_description
3010,it is the largest and richest of serbias orthodox monasteries,10,[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],389,,dev,short_description
1763,"of more than <NUM>  tels in israel , megiddo , hazor and beer sheba are representative of those that contain substantial remains of cities with biblical connections",25,[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1108,,dev,short_description
1804,"this is the most outstanding , intact example of a troglodyte settlement in the mediterranean region , perfectly adapted to its terrain and ecosystem",22,[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],670,,dev,short_description
2932,"the part of the plateau inscribed on the world heritage list harbours a complete set of subarctic and arctic ecosystems in an isolated mountain range , including pristine taiga , forest tundra , tundra and arctic desert systems , as well as untouched cold water lake and river systems",44,[0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.2],1234,,dev,short_description
69,"the two monastic complexes represent the highest flowering of armenian religious architecture , whose unique style developed from a blending of elements of byzantine ecclesiastical architecture and the traditional vernacular architecture of the caucasian region . ",34,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],777,,dev,short_description
1784,"built on the site of an etruscan settlement , florence , the symbol of the renaissance , rose to economic and cultural pre eminence under the medici in the <NUM> th and <NUM> th centuries",29,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],174,,dev,short_description
1813,its inhabitants pursued their rivalry with florence right into the area of urban planning,14,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],717,,dev,short_description
3112,seven properties built by the architect antoni gaud iacute <NUM>  ndash <NUM>  in or near barcelona testify to gaud iacute rsquo s exceptional creative contribution to the development of architecture and building technology in the late <NUM> th and early <NUM> th centuries,35,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],320,,dev,short_description
1403,"from the time of its founding , this monastic community has promoted culture throughout central europe",15,[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],758,,dev,short_description
196,with its serpentine urban lay out the property testifies to a different approach to colonial town planning compared to the spanish and dutch colonial cities of the region which were built along a grid plan . ,33,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1376,,dev,short_description
888,"situated at the heart of the central basin of the congo river , the park is very isolated and accessible only by water",22,[0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  1.  0.  0.2],280,,dev,short_description
2418,"the sultan turned it into a impressive city in spanish moorish style , surrounded by high walls with great doors , where the harmonious blending of the islamic and european styles of the <NUM> th century maghreb are still evident today . ",37,[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],793,,dev,short_description
3273,paramaribo is a former dutch colonial town from the <NUM> th and <NUM> th centuries planted on the northern coast of tropical south america,22,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],940,,dev,short_description
854,"at <NUM>  km sup <NUM>  sup , it is one of the largest artificial landscapes in europe . ",14,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],763,,dev,short_description
589,"mount qingcheng was the birthplace of taoism , which is celebrated in a series of ancient temples . ",16,[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1001,,dev,short_description
3195,"the palmeral is an oasis , a system for agrarian production in arid areas",13,[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],930,,dev,short_description
919,the buildings are still in use and many are still owned by the local moravian church community . ,18,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1468,,dev,short_description
642,"sichuan giant panda sanctuaries , home to more than <NUM>  of the world s pandas which are classed as highly endangered , covers <NUM>  , <NUM>  ha with seven nature reserves and nine scenic parks in the qionglai and jiajin mountains",36,[0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.2],1213,,dev,short_description
3589,"the town of st george , founded in <NUM>  , is an outstanding example of the earliest english urban settlement in the new world",22,[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],983,,dev,short_description
163,the historic city of sheki is located at the foot of the greater caucasus mountains and divided in two by the gurjana river,23,[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  0.  1.  0.  0.  0.  0.  0.  0.2],1549,,dev,short_description
2176,many species are rare and threatened especially primates and lemurs . ,10,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],1257,,dev,short_description
3239,"by sanghamitta , the founder of an order of buddhist nuns",10,[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],200,,dev,short_description
1528,"the jantar mantar , in jaipur , is an astronomical observation site built in the early <NUM> th century",16,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1338,,dev,short_description
2643,"the planning of this huge city , the largest in pre columbian america , reflects a strict political and social strategy , marked by the city s division into nine citadels or palaces forming autonomous units . ",31,[1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],366,,dev,short_description
939,"these processes , together with the extreme isolation of the islands , led to the development of unusual animal life such as the land iguana , the giant tortoise and the many types of finch that inspired charles darwins theory of evolution by natural selection following his visit in <NUM>  . ",49,[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  0.2],1,,dev,short_description
1762,"tels prehistoric settlement mounds , are characteristic of the flatter lands of the eastern mediterranean , particularly lebanon , syria , israel and eastern turkey",21,[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1108,,dev,short_description
554,"norbulingka , the dalai lama s former summer palace , constructed in the <NUM> th century , is a masterpiece of tibetan art",18,[1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],707,,dev,short_description
1231,"this property , which was inscribed on the world heritage list in <NUM>  , originally comprised buildings located in weimar former art school , the applied art school and the haus am horn and dessau bauhaus building , the group of seven masters houses ",40,[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],729,,dev,short_description
